MCW	O	NN	mcw	P	B
the	O	DT	the	P	I
chest	O	NN	chest	P	E
with	O	IN	with	P	O
comparison	O	NN	comparison	P	B
to	O	TO	to	P	O
recent	O	JJ	recent	P	B
PE	O	NN	pe	P	I
study	O	NN	studi	P	I
of	O	IN	of	P	I
4/30/07	O	CD	4/30/07	P	E
.	O	.	.	P	O
Exam	O	NN	exam	P	B
is	O	VBZ	be	P	O
read	O	VBN	read	P	O
in	O	IN	in	P	O
conjunction	O	NN	conjunct	P	B
with	O	IN	with	P	O
the	O	DT	the	P	B
Indium-111	O	NN	indium-111	P	I
labeled	O	VBN	label	P	I
white	O	JJ	white	P	I
blood	O	NN	blood	P	I
cell	O	NN	cell	P	I
study	O	NN	studi	P	I
of	O	IN	of	P	I
5/4/07	O	CD	5/4/07	P	E
.	O	.	.	P	O
Degenerative	O	JJ	degen	P	B
arthritis	O	NN	arthriti	P	I
with	O	IN	with	P	I
vacuum	O	NN	vacuum	P	I
phenonomen	O	NN	phenonoman	P	I
in	O	IN	in	P	I
the	O	DT	the	P	I
mid	O	JJ	mid	P	I
thoracic	O	JJ	thorac	P	I
spine	O	NN	spine	P	I
.	O	.	.	P	E
Thoracic	O	JJ	thorac	P	B
kyphosis	O	NN	kyphosi	P	I
.	O	.	.	P	E
Compression	3_Yellow_Days	NN	compress	P	B
fractures	3_Yellow_Days	NNS	fractur	P	I
of	3_Yellow_Days	IN	of	P	I
T4-T7	3_Yellow_Days	NN	t4-t7	P	I
vertebral	3_Yellow_Days	JJ	vertebr	P	I
bodies	3_Yellow_Days	NNS	bodi	P	I
.	O	.	.	P	E
Also	O	RB	also	P	O
mild	3_Yellow_Days	JJ	mild	P	B
compression	3_Yellow_Days	NN	compress	P	I
L1	3_Yellow_Days	NN	l1	P	E
.	O	.	.	P	O
No	O	DT	no	P	B
evidence	O	NN	evid	P	I
of	O	IN	of	N	I
posterior	O	JJ	posterior	N	I
mediastinal	O	JJ	mediastin	N	I
mass	O	NN	mass	N	I
or	O	CC	or	N	I
abscess	O	NN	abscess	N	I
.	O	.	.	P	E
MRI	O	NNP	mri	P	B
would	O	MD	would	P	O
be	O	VB	be	P	O
more	O	RBR	more	P	O
sensitive	O	JJ	sensit	P	O
in	O	IN	in	P	O
further	O	JJ	further	P	B
evaluation	O	NN	evalu	P	I
for	O	IN	for	P	I
discitis/osteomyelitis	O	NN	discitis/osteomyel	P	E
.	O	.	.	P	O
Slight	3_Yellow_Days	JJ	slight	P	B
interval	3_Yellow_Days	JJ	interv	P	I
increase	3_Yellow_Days	NN	increas	P	I
in	3_Yellow_Days	IN	in	P	I
the	3_Yellow_Days	DT	the	P	I
bilateral	3_Yellow_Days	JJ	bilater	P	I
pleural	3_Yellow_Days	JJ	pleural	P	I
effusions	3_Yellow_Days	NNS	effus	P	I
since	O	IN	sinc	P	I
the	O	DT	the	P	I
PE	O	NN	pe	P	I
study	O	NN	studi	P	I
of	O	IN	of	P	I
4/30/07	O	CD	4/30/07	P	I
.	O	.	.	P	E
Associated	O	NNP	associ	P	B
compressive	O	JJ	compress	P	I
atelectasis/infiltrates	O	NNS	atelectasis/infiltr	P	I
.	O	.	.	P	E
New	3_Yellow_Days	NNP	new	P	B
,	3_Yellow_Days	,	,	P	I
hazy	3_Yellow_Days	JJ	hazi	P	I
infiltrate	3_Yellow_Days	NN	infiltr	P	I
in	3_Yellow_Days	IN	in	P	I
the	3_Yellow_Days	DT	the	P	I
right	3_Yellow_Days	JJ	right	P	I
upper	3_Yellow_Days	JJ	upper	P	I
lung	3_Yellow_Days	NN	lung	P	I
anteriorly	3_Yellow_Days	RB	anteriorli	P	I
.	O	.	.	P	E
Otherwise	O	RB	otherwis	P	B
no	O	DT	no	P	I
significant	O	JJ	signific	P	I
change	O	NN	chang	P	I
from	O	IN	from	P	I
previous	O	JJ	previou	P	I
.	O	.	.	P	E
Small	3_Yellow_Days	JJ	small	P	B
pericardial	3_Yellow_Days	JJ	pericardi	P	I
effusion	3_Yellow_Days	NN	effus	P	I
or	3_Yellow_Days	CC	or	P	I
thickening	3_Yellow_Days	VBG	thicken	P	I
.	O	.	.	P	E
Aortic	O	JJ	aortic	P	B
calcification	O	NN	calcif	P	I
.	O	.	.	P	E
Cholelithiasis	O	NNP	cholelithiasi	P	B
.	O	.	.	P	O
Cortical	O	JJ	cortic	P	B
scarring	O	NN	scar	P	I
both	O	CC	both	P	I
kidneys	O	NNS	kidnei	P	I
.	O	.	.	P	E
Watchman	O	NNP	watchman	P	B
device	O	NN	devic	P	I
in	O	IN	in	P	I
the	O	DT	the	P	I
left	O	JJ	left	P	I
atrial	O	JJ	atrial	P	I
appendage	O	NN	appendag	P	I
with	O	IN	with	P	I
thrombus	O	NN	thrombu	P	I
.	O	.	.	P	E
Fatty	O	JJ	fatti	P	B
atrophy	O	NN	atrophi	P	I
of	O	IN	of	P	I
the	O	DT	the	P	I
pancreas	O	NN	pancrea	P	I
.	O	.	.	P	E
37817795	O	CD	37817795	P	B
FULL	O	NNP	full	P	I
RESULT	O	NNP	result	P	I
:	O	:	:	P	E
Examination	O	NN	examin	P	B
:	O	:	:	P	I
CT	O	NNP	ct	P	I
Chest	O	NN	chest	P	I
,	O	,	,	P	I
09/08/2008	O	CD	09/08/2008	P	I
.	O	.	.	P	E
Clinical	O	JJ	clinic	P	B
History	O	NN	histori	P	I
:	O	:	:	P	I
Fibrous	O	JJ	fibrou	P	I
histiocytoma	O	NN	histiocytoma	P	I
.	O	.	.	P	E
Evaluate	O	VB	evalu	P	O
for	O	IN	for	P	O
metastases	O	NNS	metastas	N	B
.	O	.	.	P	O
Findings	O	NNS	find	P	B
:	O	:	:	P	I
As	O	IN	as	P	I
noted	O	VBN	note	P	I
,	O	,	,	P	I
there	O	EX	there	P	I
are	O	VBP	be	P	I
posttreatment	O	NN	posttreat	P	I
changes	O	NNS	chang	P	I
in	O	IN	in	P	I
both	O	DT	both	P	I
lungs	O	NNS	lung	P	I
and	O	CC	and	P	I
pleural	O	JJ	pleural	P	I
and	O	CC	and	P	I
parenchymal	O	JJ	parenchym	P	I
features	O	NNS	featur	P	I
with	O	IN	with	P	I
the	O	DT	the	P	I
most	O	RBS	most	P	I
noted	O	VBN	note	P	I
in	O	IN	in	P	I
the	O	DT	the	P	I
left	O	JJ	left	P	I
lateral	O	JJ	later	P	I
posterior	O	JJ	posterior	P	I
chest	O	NN	chest	P	I
wall	O	NN	wall	P	I
.	O	.	.	P	E
This	O	DT	thi	P	B
area	O	NN	area	P	E
does	O	VBZ	do	P	O
have	O	VB	have	P	O
some	O	DT	some	P	B
pleural	O	JJ	pleural	P	I
and	O	CC	and	P	I
reactive	O	JJ	reactiv	P	I
changes	O	NNS	chang	P	E
.	O	.	.	P	O
Many	O	JJ	mani	P	B
sites	O	NNS	site	P	E
have	O	VBP	have	P	O
been	O	VBN	be	P	O
present	O	JJ	present	P	O
for	O	IN	for	P	O
some	O	DT	some	P	B
time	O	NN	time	P	E
;	O	:	;	P	O
however	O	RB	howev	P	O
,	O	,	,	P	O
there	O	EX	there	P	B
is	O	VBZ	be	P	O
one	3_Yellow_Days	CD	on	P	B
focal	3_Yellow_Days	JJ	focal	P	I
area	3_Yellow_Days	NN	area	P	I
that	3_Yellow_Days	WDT	that	P	I
is	3_Yellow_Days	VBZ	be	P	I
a	3_Yellow_Days	DT	a	P	I
little	3_Yellow_Days	JJ	littl	P	I
bit	3_Yellow_Days	NN	bit	P	I
more	3_Yellow_Days	RBR	more	P	I
prominent	3_Yellow_Days	JJ	promin	P	I
than	3_Yellow_Days	IN	than	P	I
the	3_Yellow_Days	DT	the	P	I
other	3_Yellow_Days	JJ	other	P	E
.	O	.	.	P	O
This	3_Yellow_Days	DT	thi	P	B
is	3_Yellow_Days	VBZ	be	P	O
indeterminate	3_Yellow_Days	JJ	indetermin	P	O
at	O	IN	at	P	O
this	O	DT	thi	P	B
time	O	NN	time	P	E
and	O	CC	and	P	O
suggest	O	VBP	suggest	P	O
continued	3_Yellow_Days	VBN	continu	P	B
evaluation	3_Yellow_Days	NN	evalu	P	E
on	O	IN	on	P	O
routine	O	JJ	routin	P	B
fashion	O	NN	fashion	P	E
or	O	CC	or	P	O
if	O	IN	if	P	O
any	O	DT	ani	P	B
clinical	O	JJ	clinic	P	I
findings	O	NNS	find	P	I
at	O	IN	at	P	I
this	O	DT	thi	P	I
site	O	NN	site	P	E
,	O	,	,	P	O
followup	3_Yellow_Days	JJ	followup	P	B
intervention	3_Yellow_Days	NN	intervent	P	I
with	3_Yellow_Days	IN	with	P	I
MRI	3_Yellow_Days	NNP	mri	P	E
may	3_Yellow_Days	MD	mai	P	O
be	3_Yellow_Days	VB	be	P	O
helpful	3_Yellow_Days	JJ	help	P	O
.	O	.	.	P	O
However	O	RB	howev	P	O
,	O	,	,	P	O
these	O	DT	these	P	B
findings	O	NNS	find	P	I
on	O	IN	on	P	I
the	O	DT	the	P	I
CT	O	NNP	ct	P	E
are	O	VBP	be	P	O
indeterminate	O	JJ	indetermin	P	O
.	O	.	.	P	O
No	O	DT	no	P	B
evidence	O	NN	evid	P	I
of	O	IN	of	N	I
new	O	JJ	new	N	I
parenchymal	O	JJ	parenchym	N	I
pulmonary	O	JJ	pulmonari	N	I
nodules	O	NNS	nodul	N	I
,	O	,	,	N	I
and	O	CC	and	N	I
the	O	DT	the	N	I
intrathoracic	O	JJ	intrathorac	N	I
opacities	O	NNS	opac	N	E
are	O	VBP	be	N	O
similar	O	JJ	similar	N	O
to	O	TO	to	N	O
prior	O	JJ	prior	N	B
studies	O	NNS	studi	N	I
of	O	IN	of	N	I
01/07/2008	O	CD	01/07/2008	N	E
.	O	.	.	P	O
IMPRESSION	O	NN	impress	P	B
:	O	:	:	P	E
1	O	LS	1	P	O
.	O	.	.	P	O
Bilateral	O	JJ	bilater	P	B
pleural	O	JJ	pleural	P	I
and	O	CC	and	P	I
parenchymal	O	JJ	parenchym	P	I
posttreatment	O	NN	posttreat	P	I
changes	O	NNS	chang	P	I
with	O	IN	with	P	I
the	O	DT	the	P	I
most	O	RBS	most	P	I
noted	O	VBN	note	P	I
feature	O	NN	featur	P	I
being	O	VBG	be	P	I
the	O	DT	the	P	I
posterior	O	JJ	posterior	P	I
lateral	O	JJ	later	P	I
aspect	O	NN	aspect	P	I
of	O	IN	of	P	I
the	O	DT	the	P	I
left	O	JJ	left	P	I
chest	O	NN	chest	P	I
wall	O	NN	wall	P	I
with	O	IN	with	P	I
rib	O	NN	rib	P	I
resection	O	NN	resect	P	I
and	O	CC	and	P	I
soft	O	JJ	soft	P	I
tissue	O	NN	tissu	P	I
prominence	O	NN	promin	P	I
as	O	RB	as	P	I
well	O	RB	well	P	I
as	O	IN	as	P	I
pleural	O	JJ	pleural	P	I
reactive	O	JJ	reactiv	P	I
change	O	NN	chang	P	I
.	O	.	.	P	E
On	O	IN	on	P	O
image	O	NN	imag	P	B
54	O	CD	54	P	I
series	O	NN	seri	P	I
2	O	CD	2	P	E
,	O	,	,	P	O
this	O	DT	thi	P	B
is	O	VBZ	be	P	O
more	O	RBR	more	P	O
prominent	3_Yellow_Days	JJ	promin	P	B
chest	3_Yellow_Days	NN	chest	P	I
wall	3_Yellow_Days	NN	wall	P	I
soft	3_Yellow_Days	JJ	soft	P	I
tissues	3_Yellow_Days	NNS	tissu	P	I
in	O	IN	in	P	I
the	O	DT	the	P	I
subpleural	O	JJ	subpleur	P	I
space	O	NN	space	P	I
compared	O	VBN	compar	P	I
to	O	TO	to	P	I
01/07/2008	O	CD	01/07/2008	P	E
;	O	:	;	P	O
however	O	RB	howev	P	O
,	O	,	,	P	O
this	O	DT	thi	P	B
has	O	VBZ	have	P	O
varied	O	VBN	vari	P	O
and	O	CC	and	P	O
was	O	VBD	be	P	O
prominent	O	JJ	promin	P	O
on	O	IN	on	P	O
the	O	DT	the	P	B
prior	O	JJ	prior	P	I
study	O	NN	studi	P	I
of	O	IN	of	P	I
05/14/2007	O	CD	05/14/2007	P	I
as	O	RB	as	P	I
well	O	RB	well	P	E
,	O	,	,	P	O
and	O	CC	and	P	O
suggest	3_Yellow_Days	VBP	suggest	P	O
clinical	3_Yellow_Days	JJ	clinic	P	B
correlation	3_Yellow_Days	NN	correl	P	E
to	O	TO	to	P	O
see	O	VB	see	P	O
if	O	IN	if	P	O
there	O	EX	there	P	B
are	O	VBP	be	P	O
any	O	DT	ani	P	B
signs	O	NNS	sign	P	I
of	O	IN	of	P	I
symptoms	O	NNS	symptom	P	I
of	O	IN	of	P	I
disease	O	NN	diseas	P	I
at	O	IN	at	P	I
this	O	DT	thi	P	I
site	O	NN	site	P	E
.	O	.	.	P	O
If	O	IN	if	P	O
so	O	RB	so	P	O
,	O	,	,	P	O
MRI	3_Yellow_Days	NNP	mri	P	B
of	3_Yellow_Days	IN	of	P	I
the	3_Yellow_Days	DT	the	P	I
chest	3_Yellow_Days	NN	chest	P	I
wall	3_Yellow_Days	NN	wall	P	E
might	O	MD	might	P	O
be	O	VB	be	P	O
more	O	RBR	more	P	O
helpful	3_Yellow_Days	JJ	help	P	O
in	3_Yellow_Days	IN	in	P	O
demonstrating	3_Yellow_Days	VBG	demonstr	P	O
any	3_Yellow_Days	DT	ani	P	B
reactive	3_Yellow_Days	JJ	reactiv	P	I
or	3_Yellow_Days	CC	or	P	I
new	3_Yellow_Days	JJ	new	P	I
changes	3_Yellow_Days	NNS	chang	P	E
.	O	.	.	P	O
However	O	RB	howev	P	O
,	O	,	,	P	O
at	O	IN	at	P	O
this	O	DT	thi	P	B
time	O	NN	time	P	E
,	O	,	,	P	O
these	O	DT	these	P	B
features	O	NNS	featur	P	E
are	O	VBP	be	P	O
fairly	O	RB	fairli	P	O
consistent	O	JJ	consist	P	O
with	O	IN	with	P	O
posttreatment	O	NN	posttreat	P	B
changes	O	NNS	chang	P	E
.	O	.	.	P	O
No	O	DT	no	P	B
evidence	O	NN	evid	P	I
of	O	IN	of	N	I
gross	O	JJ	gross	N	I
or	O	CC	or	N	I
new	O	JJ	new	N	I
disease	O	NN	diseas	N	I
.	O	.	.	P	E
2	O	LS	2	P	O
.	O	.	.	P	O
There	O	EX	there	P	B
is	O	VBZ	be	P	O
changes	O	NNS	chang	P	B
in	O	IN	in	P	I
the	O	DT	the	P	I
left	O	JJ	left	P	I
shoulder	O	NN	shoulder	P	E
and	O	CC	and	P	O
left	O	VBD	leav	P	O
chest	O	NN	chest	P	B
wall	O	NN	wall	P	I
and	O	CC	and	P	I
upper	O	JJ	upper	P	I
arm	O	NN	arm	P	I
consistent	O	JJ	consist	P	I
with	O	IN	with	P	I
underlying	O	VBG	underli	P	I
osteopenia	O	NN	osteopenia	P	I
most	O	RBS	most	P	I
likely	O	RB	like	P	I
related	O	VBN	relat	P	E
to	O	TO	to	P	O
the	O	DT	the	P	B
prior	O	JJ	prior	P	I
intervention	O	NN	intervent	P	I
treatment	O	NN	treatment	P	E
with	O	IN	with	P	O
some	O	DT	some	P	B
dysfunction	O	NN	dysfunct	P	E
.	O	.	.	P	O
CT	O	NN	ct	P	B
CT	O	NN	ct	P	I
,	O	,	,	P	I
LUNG	O	NN	lung	P	I
,	O	,	,	P	I
MEDIASTINUM	O	NNP	mediastinum	P	I
PLEURA	O	NNP	pleura	P	E
