MCW	O	NN	mcw	P	B
CT	O	NNP	ct	P	B
THORAX	O	NNP	thorax	P	E
CT	O	NNP	ct	P	B
CHEST	O	NNP	chest	P	I
:	O	:	:	P	I
04/04/2002	O	CD	04/04/2002	P	I
.	O	.	.	P	E
CLINICAL	O	JJ	clinic	P	B
DATA	O	NNP	data	P	I
:	O	:	:	P	I
Status	O	NNP	statu	P	I
post	O	NN	post	P	I
double	O	JJ	doubl	P	I
lung	O	NN	lung	P	I
transplant	O	NN	transplant	P	I
with	O	IN	with	P	I
pulmonary	O	JJ	pulmonari	P	I
aspergillosis	O	NNS	aspergillosi	P	I
,	O	,	,	P	I
follow-up	O	JJ	follow-up	P	I
centrilobular	O	JJ	centrilobular	P	I
nodular	O	JJ	nodular	P	I
.	O	.	.	P	E
FINDINGS	O	NNS	find	P	B
:	O	:	:	P	I
Since	O	IN	sinc	P	I
the	O	DT	the	P	I
previous	O	JJ	previou	P	I
exam	O	NN	exam	P	I
dated	O	VBN	date	P	I
02/05/2002	O	CD	02/05/2002	P	I
,	O	,	,	P	I
there	O	EX	there	P	I
has	O	VBZ	have	P	I
been	O	VBN	be	P	I
interval	3_Yellow_Days	JJ	interv	P	I
improvement	3_Yellow_Days	NN	improv	P	I
though	3_Yellow_Days	IN	though	P	I
persistence	3_Yellow_Days	NN	persist	P	I
of	3_Yellow_Days	IN	of	P	I
centrilobular	3_Yellow_Days	JJ	centrilobular	P	I
nodularity	3_Yellow_Days	NN	nodular	P	I
involving	3_Yellow_Days	VBG	involv	P	I
the	3_Yellow_Days	DT	the	P	I
right	3_Yellow_Days	JJ	right	P	I
middle	3_Yellow_Days	JJ	middl	P	I
lobe	3_Yellow_Days	NN	lobe	P	I
and	3_Yellow_Days	CC	and	P	I
bilateral	3_Yellow_Days	JJ	bilater	P	I
lower	3_Yellow_Days	JJR	lower	P	I
lobes	3_Yellow_Days	NNS	lobe	P	I
.	O	.	.	P	E
There	O	EX	there	P	B
is	O	VBZ	be	P	O
now	O	RB	now	P	O
minimal	3_Yellow_Days	JJ	minim	P	B
centrilobular	3_Yellow_Days	JJ	centrilobular	P	I
nodularity	3_Yellow_Days	NN	nodular	P	I
with	O	IN	with	P	I
no	O	DT	no	P	I
new	O	JJ	new	N	I
areas	O	NNS	area	N	I
of	O	IN	of	N	I
focal	O	JJ	focal	N	I
consolidation	O	NN	consolid	N	E
.	O	.	.	P	O
Stable	O	JJ	stabl	P	B
scarring	O	NN	scar	P	E
is	O	VBZ	be	P	O
seen	O	VBN	see	P	O
at	O	IN	at	P	O
the	O	DT	the	P	B
bases	O	NNS	basi	P	E
.	O	.	.	P	O
There	O	EX	there	P	B
is	O	VBZ	be	P	O
no	O	DT	no	P	B
axillary	O	JJ	axillari	N	I
,	O	,	,	N	I
hilar	O	JJ	hilar	N	I
,	O	,	,	N	I
or	O	CC	or	N	I
mediastinal	O	JJ	mediastin	N	I
lymphadenopathy	O	NN	lymphadenopathi	N	E
.	O	.	.	P	O
No	O	DT	no	P	B
pleural	O	JJ	pleural	N	I
or	O	CC	or	N	I
pericardial	O	JJ	pericardi	N	I
effusion	O	NN	effus	N	E
is	O	VBZ	be	N	O
appreciated	O	VBN	appreci	N	O
.	O	.	.	P	O
Enlarged	3_Yellow_Days	JJ	enlarg	P	B
main	3_Yellow_Days	JJ	main	P	I
pulmonary	3_Yellow_Days	JJ	pulmonari	P	I
artery	3_Yellow_Days	NN	arteri	P	E
is	O	VBZ	be	P	O
again	3_Yellow_Days	RB	again	P	O
noted	3_Yellow_Days	VBN	note	P	O
,	O	,	,	P	O
consistent	O	JJ	consist	P	O
with	O	IN	with	P	O
pulmonary	3_Yellow_Days	JJ	pulmonari	P	B
arterial	3_Yellow_Days	JJ	arteri	P	I
hypertension	3_Yellow_Days	NN	hypertens	P	E
.	O	.	.	P	O
IMPRESSION	O	NN	impress	P	B
:	O	:	:	P	I
1	O	CD	1	P	I
.	O	.	.	P	E
MARKED	3_Yellow_Days	JJ	mark	P	B
IMPROVEMENT	3_Yellow_Days	NN	improv	P	I
WITH	3_Yellow_Days	IN	with	P	I
MILD	3_Yellow_Days	JJ	mild	P	I
PERSISTENCE	3_Yellow_Days	NN	persist	P	I
OF	3_Yellow_Days	IN	of	P	I
CENTRILOBULAR	3_Yellow_Days	NNP	centrilobular	P	I
NODULARITY	3_Yellow_Days	NNP	nodular	P	I
PRIMARILY	3_Yellow_Days	NNP	primarili	P	I
IN	3_Yellow_Days	IN	in	P	I
THE	3_Yellow_Days	DT	the	P	I
BILATERAL	3_Yellow_Days	NNP	bilater	P	I
LOWER	3_Yellow_Days	NNP	lower	P	E
LOBES	3_Yellow_Days	VBZ	lobe	P	O
WITH	O	IN	with	P	O
NO	O	NN	no	P	B
NEW	O	NN	new	N	I
AREAS	O	NNS	area	N	I
OF	O	IN	of	N	I
FOCAL	O	NNP	focal	N	I
CONSOLIDATION	O	NNP	consolid	N	E
.	O	.	.	P	O
2	O	LS	2	P	O
.	O	.	.	P	O
PULMONARY	3_Yellow_Days	JJ	pulmonari	P	B
ARTERIAL	3_Yellow_Days	JJ	arteri	P	I
HYPERTENSION	3_Yellow_Days	NN	hypertens	P	E
.	O	.	.	P	O
END	O	NN	end	P	B
OF	O	IN	of	P	I
IMPRESSION	O	NNP	impress	P	I
:	O	:	:	P	E
008.8	O	CD	008.8	P	B
078.5	O	CD	078.5	P	I
117.3	O	CD	117.3	P	I
275.2	O	CD	275.2	P	I
275.41	O	CD	275.41	P	I
276.8	O	CD	276.8	P	I
285.1	O	CD	285.1	P	I
285.9	O	CD	285.9	P	I
300.00	O	CD	300.00	P	I
401.9	O	CD	401.9	P	E
MCW	O	NN	mcw	P	B
1820463	O	CD	1820463	P	B
PE	O	NN	pe	P	B
PROTOCOL	O	NN	protocol	P	E
CT	O	NNP	ct	P	B
THORAX	O	NNP	thorax	P	I
AND	O	CC	and	P	I
CT	O	NNP	ct	P	I
PELVIS	O	NNP	pelvi	P	I
-	O	:	-	P	I
PE	O	NN	pe	P	I
PROTOCOL	O	NN	protocol	P	I
-LRB-	O	-LRB-	-lrb-	P	I
#	O	#	#	P	I
569B-C	O	NN	569b-c	P	I
-RRB-	O	-RRB-	-rrb-	P	I
TECHNIQUE	O	NN	techniqu	P	E
:	O	:	:	P	O
HELICAL	O	NN	helic	P	B
CT	O	NN	ct	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
CHEST	O	NN	chest	P	E
WAS	O	VBD	be	P	O
PERFORMED	O	VBN	perform	P	O
FOLLOWING	O	VBG	follow	P	O
THE	O	DT	the	P	B
ADMINISTRATION	O	NN	administr	P	I
OF	O	IN	of	P	I
145	O	CD	145	P	I
ML	O	NN	ml	P	I
OF	O	IN	of	P	I
OMNIPAQUE	O	NN	omnipaqu	P	I
350	O	CD	350	P	E
.	O	.	.	P	O
1.25	O	CD	1.25	P	B
MM	O	NN	mm	P	I
AXIAL	O	NN	axial	P	I
IMAGES	O	NNS	imag	P	I
AND	O	CC	and	P	I
1.3	O	CD	1.3	P	I
MM	O	NN	mm	P	I
CORONAL	O	NNP	coron	P	I
SAGITTAL	O	NNP	sagitt	P	I
IMAGES	O	NNP	imag	P	E
WERE	O	VBD	be	P	O
REVIEWED	O	VBN	review	P	O
.	O	.	.	P	O
DELAYED	O	VBN	delai	P	O
NON	O	SYM	non	P	B
-	O	:	-	P	I
CONTIGUOUS	O	JJ	contigu	P	I
AXIAL	O	JJ	axial	P	I
IMAGES	O	NNS	imag	P	I
THROUGH	O	IN	through	P	I
THE	O	DT	the	P	I
UPPER	O	NNP	upper	P	I
PORTION	O	NNPS	portion	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
LOWER	O	NNP	lower	P	I
EXTREMITIES	O	NNP	extrem	P	I
WERE	O	VBD	be	P	I
LATER	O	NN	later	P	I
ACQUIRED	O	VBN	acquir	P	I
.	O	.	.	P	E
COMPARISON	O	NN	comparison	P	B
:	O	:	:	P	O
CT	O	NNP	ct	P	B
CHEST	O	NNP	chest	P	I
WITHOUT	O	NNP	without	P	I
CONTRAST	O	NNP	contrast	N	E
DATED	O	VBD	date	N	O
-LSB-	O	-LRB-	-lsb-	N	B
date	O	NN	date	P	I
-RSB-	O	-RRB-	-rsb-	P	E
.	O	.	.	P	O
THE	O	DT	the	P	B
OPACIFICATION	O	NNP	opacif	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
PULMONARY	O	JJ	pulmonari	P	I
VESSELS	O	NNS	vessel	P	E
IS	O	VBZ	be	P	O
ADEQUATE	O	NNP	adequ	P	B
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
NO	O	NN	no	P	B
EVIDENCE	O	NN	evid	P	I
OF	O	IN	of	N	I
ACUTE	O	NNP	acut	N	I
OR	O	NN	or	N	I
CHRONIC	O	JJ	chronic	N	I
PULMONARY	O	NN	pulmonari	N	I
EMBOLISM	O	NN	embol	N	E
.	O	.	.	P	O
THE	O	DT	the	P	B
HEART	3_Yellow_Days	NN	heart	P	E
REMAINS	3_Yellow_Days	VBZ	remain	P	O
DIFFUSELY	3_Yellow_Days	NNP	diffus	P	B
ENLARGED	3_Yellow_Days	NNP	enlarg	P	I
,	O	,	,	P	I
PARTICULARLY	O	NNP	particularli	P	I
THE	O	DT	the	P	I
LEFT	O	NNP	left	P	I
ATRIUM	O	NN	atrium	P	E
.	O	.	.	P	O
THE	O	DT	the	P	B
MAIN	O	JJ	main	P	I
PULMONARY	O	NN	pulmonari	P	I
ARTERY	O	NN	arteri	P	E
IS	O	VBZ	be	P	O
NORMAL	O	NNP	normal	P	B
IN	O	IN	in	P	I
CALIBER	O	NNP	calib	P	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
DIFFUSE	3_Yellow_Days	NNP	diffus	P	B
CORONARY	3_Yellow_Days	JJ	coronari	P	I
ARTERY	3_Yellow_Days	NN	arteri	P	I
CALCIFIED	3_Yellow_Days	JJ	calcifi	P	I
ATHEROMATOSIS	3_Yellow_Days	NN	atheromatosi	P	E
.	O	.	.	P	O
NO	O	NN	no	P	B
PERICARDIAL	O	NN	pericardi	N	I
EFFUSION	O	NN	effus	N	E
IS	O	VBZ	be	N	O
SEEN	O	NNP	seen	N	B
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
NO	O	NN	no	P	B
MASS	O	NN	mass	N	I
OR	O	NN	or	N	I
LYMPHADENOPATHY	O	NN	lymphadenopathi	N	I
IN	O	IN	in	N	I
THE	O	DT	the	N	I
MEDIASTINUM	O	NNP	mediastinum	N	I
OR	O	NN	or	N	I
PULMONARY	O	NN	pulmonari	N	I
HILA	O	NN	hilum	N	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
A	O	DT	a	P	B
TRACHEOSTOMY	O	NN	tracheostomi	P	I
TUBE	O	NN	tube	P	I
IN	O	IN	in	P	I
PLACE	O	NN	place	P	E
.	O	.	.	P	O
THE	O	DT	the	P	B
PROMINENCE	O	NN	promin	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
RIGHT	O	NN	right	P	I
HILAR	O	NN	hilar	P	I
STRUCTURES	O	NNS	structur	P	E
DUE	O	VBP	due	P	O
TO	O	TO	to	P	O
PROMINENT	1_Red_Minutes	JJ	promin	P	B
PULMONARY	1_Red_Minutes	NN	pulmonari	P	I
ARTERIAL	1_Red_Minutes	NN	arteri	P	E
AND	1_Red_Minutes	CC	and	P	B
VENOUS	1_Red_Minutes	NN	venou	P	I
SYSTEM	1_Red_Minutes	NN	system	P	E
.	O	.	.	P	O
POST	O	NN	post	P	B
ANASTOMOTIC	O	NN	anastomot	P	I
DILATATION	1_Red_Minutes	NNS	dilat	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
PULMONARY	1_Red_Minutes	NN	pulmonari	P	I
ARTERY	1_Red_Minutes	NN	arteri	P	E
SUGGESTS	O	VBZ	suggest	P	O
SOME	O	NNP	some	P	B
DEGREE	O	NNP	degre	P	I
OF	O	IN	of	P	I
STENOSIS	1_Red_Minutes	NNP	stenosi	P	E
AT	1_Red_Minutes	IN	at	P	O
THE	1_Red_Minutes	DT	the	P	B
LEVEL	1_Red_Minutes	NN	level	P	I
OF	1_Red_Minutes	IN	of	P	I
THE	1_Red_Minutes	DT	the	P	I
ANASTOMOSIS	1_Red_Minutes	NNS	anastomosi	P	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
,	O	,	,	P	O
HOWEVER	O	RB	howev	P	O
,	O	,	,	P	O
NO	O	NN	no	P	B
SIGNS	O	NNS	sign	P	I
OF	O	IN	of	P	I
PSEUDOANEURYSM	O	NNP	pseudoaneurysm	N	E
,	O	,	,	N	O
EXTRAVASATION	O	NNP	extravas	N	B
OR	O	NN	or	N	I
HEMATOMA	O	NN	hematoma	N	E
AT	O	IN	at	N	O
THIS	O	NN	thi	N	B
LEVEL	O	NN	level	N	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
A	O	DT	a	P	B
PERSISTENT	3_Yellow_Days	JJ	persist	P	I
MODERATE	3_Yellow_Days	JJ	moder	P	I
LEFT	3_Yellow_Days	JJ	left	P	I
PLEURAL	3_Yellow_Days	JJ	pleural	P	I
EFFUSION	3_Yellow_Days	NN	effus	P	I
,	O	,	,	P	I
LEFT	O	NNP	left	P	I
LOWER	O	NNP	lower	P	I
LOBE	O	NNP	lobe	P	I
ATELECTASIS	O	NNPS	atelectasi	P	I
AND	O	CC	and	P	I
MARKED	3_Yellow_Days	NNPS	mark	P	I
CENTRILOBULAR	3_Yellow_Days	NNP	centrilobular	P	I
EMPHYSEMA	3_Yellow_Days	NNP	emphysema	P	I
IN	O	IN	in	P	I
THE	O	DT	the	P	I
AERATED	O	JJ	aerat	P	I
PORTION	O	NN	portion	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
LEFT	O	JJ	left	P	I
LUNG	O	NN	lung	P	E
.	O	.	.	P	O
PERSISTENT	O	JJ	persist	P	B
PARTIAL	O	JJ	partial	P	I
ATELECTASIS	O	NNS	atelectasi	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
RIGHT	O	NNP	right	P	I
LOWER	O	NNP	lower	P	I
LOBE	O	NNP	lobe	P	I
,	O	,	,	P	I
AND	O	NNP	and	P	I
PERSISTENT	3_Yellow_Days	NNP	persist	P	I
GROUND	3_Yellow_Days	NNP	ground	P	I
GLASS	3_Yellow_Days	NNP	glass	P	I
OPACITIES	3_Yellow_Days	NNP	opac	P	I
IN	3_Yellow_Days	IN	in	P	I
THE	3_Yellow_Days	DT	the	P	I
UPPER	3_Yellow_Days	NNP	upper	P	I
RIGHT	3_Yellow_Days	NNP	right	P	I
LUNG	3_Yellow_Days	NN	lung	P	I
.	O	.	.	P	E
THERE	O	NNP	there	P	B
HAS	O	VBZ	have	P	O
BEEN	O	NNP	been	P	B
DECREASE	3_Yellow_Days	NNP	decreas	P	I
IN	3_Yellow_Days	IN	in	P	I
THE	3_Yellow_Days	DT	the	P	I
AMOUNT	3_Yellow_Days	NNP	amount	P	I
OF	3_Yellow_Days	IN	of	P	I
ASCITES	3_Yellow_Days	NNP	ascit	P	I
IN	3_Yellow_Days	IN	in	P	I
THE	3_Yellow_Days	DT	the	P	I
PERIHEPATIC	3_Yellow_Days	NN	perihepat	P	I
REGION	3_Yellow_Days	NN	region	P	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
AN	O	DT	a	P	B
ACUTE	1_Red_Minutes	NNP	acut	P	I
DVT	1_Red_Minutes	NNP	dvt	P	I
IN	1_Red_Minutes	IN	in	P	I
THE	1_Red_Minutes	DT	the	P	I
COMMON	1_Red_Minutes	JJ	common	P	I
FEMORAL	1_Red_Minutes	NN	femor	P	I
VEIN	1_Red_Minutes	NN	vein	P	I
SLIGHTLY	O	RB	slightli	P	I
EXTENDING	O	VBG	extend	P	I
INTO	O	IN	into	P	I
THE	O	DT	the	P	I
SUPERFICIAL	1_Red_Minutes	JJ	superfici	P	I
FEMORAL	1_Red_Minutes	NN	femor	P	I
VEIN	1_Red_Minutes	NN	vein	P	I
ON	1_Red_Minutes	IN	on	P	I
THE	1_Red_Minutes	DT	the	P	I
RIGHT	1_Red_Minutes	NN	right	P	E
SIDE	O	NNP	side	P	B
AND	O	CC	and	P	I
ALSO	O	NNP	also	P	E
IN	O	IN	in	P	O
THE	O	DT	the	P	B
PROFUNDA	1_Red_Minutes	NNP	profunda	P	I
FEMORAL	1_Red_Minutes	NNP	femor	P	I
VEIN	1_Red_Minutes	NNP	vein	P	I
ON	1_Red_Minutes	IN	on	P	I
THE	1_Red_Minutes	DT	the	P	I
LEFT.THERE	O	NN	left.ther	P	E
IS	O	VBZ	be	P	O
MILD	O	JJ	mild	P	B
SUBCUTANEOUS	O	NNS	subcutan	P	I
EDEMA	O	VBP	edema	P	I
OF	O	IN	of	P	I
BOTH	O	DT	both	P	I
LEGS	O	NNS	leg	P	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
UNCHANGED	O	NNP	unchang	P	B
DIFFUSE	O	NNP	diffus	P	I
OSTEOPENIA	O	NNP	osteopenia	P	I
,	O	,	,	P	I
CHANGES	O	NNP	chang	P	I
POST-RIGHT	O	NNP	post-right	P	I
THORACOTOMY	O	NNP	thoracotomi	P	I
AND	O	CC	and	P	I
MULTIPLE	O	NNP	multipl	P	I
OLD	O	NNP	old	P	I
RIB	O	NN	rib	P	I
FRACTURES	O	NN	fractur	P	I
ON	O	IN	on	P	I
BOTH	O	DT	both	P	I
SIDES	O	NNS	side	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
THORACIC	O	JJ	thorac	P	I
CAGE	O	NN	cage	P	E
.	O	.	.	P	O
1	O	LS	1	P	O
.	O	.	.	P	O
NEGATIVE	O	JJ	neg	P	B
STUDY	O	NN	studi	P	I
FOR	O	IN	for	P	I
ACUTE	O	JJ	acut	P	I
OR	O	NN	or	P	I
CHRONIC	O	JJ	chronic	P	I
PULMONARY	O	NN	pulmonari	P	I
EMBOLISM	O	NN	embol	P	I
.	O	.	.	P	E
SIGNS	O	NNS	sign	P	B
OF	O	IN	of	P	I
ACUTE	1_Red_Minutes	JJ	acut	P	I
DEEP	1_Red_Minutes	JJ	deep	P	I
VENOUS	1_Red_Minutes	JJ	venou	P	I
THROMBOSIS	1_Red_Minutes	NNS	thrombosi	P	I
INVOLVING	1_Red_Minutes	VBG	involv	P	I
THE	1_Red_Minutes	DT	the	P	I
RIGHT	1_Red_Minutes	NN	right	P	I
COMMON/SUPERFICIAL	1_Red_Minutes	NN	common/superfici	P	I
FEMORAL	1_Red_Minutes	NN	femor	P	I
VEIN	1_Red_Minutes	NN	vein	P	I
ON	1_Red_Minutes	IN	on	P	I
THE	1_Red_Minutes	DT	the	P	I
RIGHT	1_Red_Minutes	NN	right	P	I
AND	O	CC	and	P	I
PROFUNDA	O	NN	profunda	P	I
FEMORAL	O	JJ	femor	P	I
VEIN	O	NN	vein	P	I
ON	O	IN	on	P	I
THE	O	DT	the	P	I
LEFT	O	NNP	left	P	I
.	O	.	.	P	E
2	O	LS	2	P	O
.	O	.	.	P	O
PROMINENT	O	JJ	promin	P	B
RIGHT	O	NN	right	P	I
HILUM	O	NNP	hilum	P	I
SECONDARY	O	NNP	secondari	P	E
TO	O	TO	to	P	O
PROMINENCE	O	NNP	promin	P	B
OF	O	IN	of	P	I
THE	O	DT	the	P	I
VASCULAR	O	NN	vascular	P	I
STRUCTURES	O	NNS	structur	P	E
INCLUDING	O	VBG	includ	P	O
ARTERIES	O	NNS	arteri	P	B
AND	O	CC	and	P	I
VEINS	O	NNS	vein	P	E
.	O	.	.	P	O
THE	O	DT	the	P	B
POSSIBILITY	1_Red_Minutes	NN	possibl	P	I
OF	1_Red_Minutes	IN	of	P	I
MILD	1_Red_Minutes	JJ	mild	P	I
STENOSIS	1_Red_Minutes	NNS	stenosi	P	I
AT	1_Red_Minutes	IN	at	P	I
THE	1_Red_Minutes	DT	the	P	I
ANASTOMOSIS	1_Red_Minutes	NNS	anastomosi	P	I
OF	1_Red_Minutes	IN	of	P	I
THE	1_Red_Minutes	DT	the	P	I
RIGHT	1_Red_Minutes	NN	right	P	I
PULMONARY	1_Red_Minutes	NN	pulmonari	P	I
ARTERY	1_Red_Minutes	NN	arteri	P	E
IS	O	VBZ	be	P	O
RAISED	O	VBN	rais	P	O
.	O	.	.	P	O
3	O	LS	3	P	O
.	O	.	.	P	O
PERSISTENT	3_Yellow_Days	JJ	persist	P	B
DIFFUSE	3_Yellow_Days	JJ	diffus	P	I
HAZINESS	3_Yellow_Days	NNS	hazi	P	I
OF	3_Yellow_Days	IN	of	P	I
THE	3_Yellow_Days	DT	the	P	I
RIGHT	3_Yellow_Days	NN	right	P	I
LUNG	3_Yellow_Days	NN	lung	P	I
,	O	,	,	P	I
WHICH	O	WDT	which	P	I
COULD	O	NNP	could	P	I
BE	O	VB	be	P	I
RELATED	O	NNP	relat	P	I
TO	O	TO	to	P	I
CHRONIC	3_Yellow_Days	NNP	chronic	P	I
ATELECTASIS	3_Yellow_Days	NNP	atelectasi	P	I
.	O	.	.	P	E
4	O	LS	4	P	O
.	O	.	.	P	O
PERSISTENT	O	JJ	persist	P	B
BIBASILAR	O	NN	bibasilar	P	I
PARTIAL	O	JJ	partial	P	I
ATELECTASIS	O	NN	atelectasi	P	I
,	O	,	,	P	I
ESPECIALLY	O	NNP	especi	P	I
ON	O	NNP	on	P	I
THE	O	DT	the	P	I
LEFT	O	NNP	left	P	I
SIDE	O	NNP	side	P	I
,	O	,	,	P	I
5	O	CD	5	P	I
.	O	.	.	P	E
UNCHANGED	O	NNP	unchang	P	B
LEFT	3_Yellow_Days	NNP	left	P	I
PLEURAL	3_Yellow_Days	NNP	pleural	P	I
EFFUSION	3_Yellow_Days	NNP	effus	P	I
,	3_Yellow_Days	,	,	P	I
ATELECTASIS	3_Yellow_Days	NNP	atelectasi	P	I
AND	3_Yellow_Days	CC	and	P	I
EMPHYSEMA	3_Yellow_Days	NNP	emphysema	P	I
IN	3_Yellow_Days	IN	in	P	I
THE	3_Yellow_Days	DT	the	P	I
NATIVE	3_Yellow_Days	NNP	nativ	P	I
LUNG	3_Yellow_Days	NN	lung	P	I
.	O	.	.	P	E
6	O	CD	6	P	B
.	O	.	.	P	O
DECREASED	3_Yellow_Days	VBN	decreas	P	O
ASCITES	3_Yellow_Days	NNPS	ascit	P	B
.	O	.	.	P	O
+	O	CC	+	P	B
EXAMINATION	O	NNP	examin	P	I
REVIEWED	O	NNP	review	P	I
&	O	CC	&	P	I
REPORTED	O	NNP	report	P	I
FINDINGS	O	NNS	find	P	E
CONFIRMED	O	VBD	confirm	P	O
BY	O	NN	by	P	B
:	O	:	:	P	O
-LSB-	O	-LRB-	-lsb-	P	B
doctor	O	NN	doctor	P	E
-RSB-	O	-RRB-	-rsb-	P	O
.	O	.	.	P	O
